comment_text,label
"Ko phải ""trời hại kẻ gian"" mà đúng ra là ""trời trị kẻ gian"" kaka",0
Thì ra năm ấy K gánh cồng lưng 🥹,0
Từ ngày cây a t m ko chơi chung nữa nhạc của rách đúng là rác . Đúng là trách sai cây a t m rồi .,-1
Thật trơ trẽn đến mức thượng thừa 😂😂,-1
Để ý 1 chút. Sau khi rời K ICM thì chả có cc j,-1
"Hãy nhìn vào kết quả! Tính sơ cái beat karaoke của nó cũng gần 200tr lượt xem! Ai có tầm ảnh hưởng bằng nó! Khối thằng tự phong sao hạng A nhìn view, nhìn show dày đặc của nó mà mê đó! Nó k phải tự dưng mà có ngày hnay đâu! Ngoài MTP ra thì nó là thằng giỏi nhất hiện nay!",1
"Hiếm khi giới nghệ sỹ việt nam sản sinh ra được 1 người hoàn hảo nhứ J. Đạo đức, danh dự , kiến thức là những điều hiển nhiên J ko có. Hình thức thỳ ko bàn vì nó xấu vl ra. Nhìn ko khác gì thằng xì ke Tính cách thỳ đúng chất là 1 thằng đàn ông mặc váy. Động chút là xù lông nhảy dựng lên. Qua cầu rút ván, ăn cháo đá bát. Nhưng ngược đời lại luôn cố tỏ ra mình là nạn nhân, mình là người đáng thương trong câu chuyện của mình. Còn ưu điểm nào mời các bạn kể nốt hộ mình",-1
"T ko thích, cũng ko gét bạn này vì tôi không nghe nhạc của bạn. T chỉ biết 1 ng bố mà con mình còn ko quan tâm thì là vứt. 🤨🤨",0
"Tui chưa nghe nhạc bài nó mới ra luôn á trời, chắc do ko cảm đc nổi",0
"Jack sẽx không bao, giờ đạo nhạc.",-1
Cầm mic lên là thành ca sĩ. Ú ớ vài tiếng thành nhạc sĩ producer :o,0
Thật ra đoạn la la mà Virus nói thì K ICM có nhắc từ xưa rồi =))) Khác ở chỗ la la với na na thôi 🤣,0
"Mà producer này biết quay Mic, mấy ông Producer kia biết quay k 😕",0
Bệnh ảo cặc,-1
Đóm cay đỏ dái 🌶🌶🌶,-1
"Nhiều thằng thế lắm =)))
Chỉ xứng đáng dc gọi là beat maker thôi
Còn music producer thì cơ bản ít nhất cx phải biết nhạc lý, cảm âm, tư duy âm nhạc.",0
"Cắn hạt dưa xem chó cắn chó. Thời nay rất ít nghệ sĩ thực thụ, có tâm có tầm. Còn lùa gà vs lừa đảo đầy. Chuyện chuyên môn là một phần,nhưng vỉ ròi cũng chả đẹp đẽ gì",0
"Ca sỹ nốt nhạc bẻ đôi không biết đầy á mà! Khi có bài mới sẽ được nghe demo, nếu thích rồi mua bài hát đó, có người sẽ vỡ bài từng câu chữ rồi thu âm.

Còn việc Producer nốt nhạc bẻ đôi không biết thì lạ lắm à nha! Viết nhạc “la la” theo melody rồi ghi âm vào đth, biết thêm chút piano thì đánh hoà âm theo để sáng tác. Mà m éo biết nhạc thì hoà âm sao biết!? Nên việc ông ca sỹ Jách này viết trên nền beat là chuẩn rồi! =]]

Không có người giúp thì còn lâu mới có một bài hát hoàn chỉnh. Được nhiều ae giúp đỡ nhưng kiểu qua cầu rút ván.",0
"Jack top 1 sever, ông hoàng chạy note, chúa tể hát live, phù thủy âm nhạc🐧",0
Ai sáng tác dc thì người đó có công so sánh người này với người kia chi ta,0
"Mình biết tới Jack qua bài Sóng gió cách đây 3 năm.
Cơ mà có 1 sự thật, là mãi Jack dậm chân tại chỗ. Không đầu tư học hỏi thêm được kỹ năng nào, để hoàn thiện bản thân.
Đó là điều tôi thấy. Dù chả phải Fan hay anti gì cả. Cảm nhận ra sao thì nói vậy",0
Thằng lol ngáo đá 😂,-1
Tui thấy nội dung của MV này mang thông điệp mạnh mẽ về việc phụ nữ tin rằng họ có thể vượt qua mọi thử thách để đạt được mục tiêu của mình mà không lo ngại ngày đèn đỏ,0
Giai điệu chắc sẽ catchy vì 2 bà bà nào làm nhạc cũng dính hết,1
Ít thấy đạo diễn nữ lắm mà đạo diễn nữ được vinh danh càng ít nữa tự hào Linh Đan nhiều nha,1
Tui đồng ý 2 tay 2 chân với giải thưởng Đạo diễn hình ảnh tại LHP VN của Linh Đan luôn á mấy bà,1
Ủa mấy bà nghe bài của Cam với Liu chưa hay xỉu á,1
"Lyrics quá hay, giai điệu thì siêu cuốn luôn ạ",1
"Sản phẩm chất lượng, hình ảnh, âm nhạc đều ở mức điểm tuyệt đối",1
Ngoài Orange ra nay tui mới biết 2 bà kia cũng quá giỏi luôn á,1
Thích mấy cái hiệu ứng chuyển cảnh của mv này ghê,1
Thấy được sự chỉnh chu trong từng khung hình góc quay của mv lun,1
"Lyrics quá hay, giai điệu thì khỏi phải bàn, siêu cuốn luôn ạ",1
Tiện thế cùng thích cả Liu với Ong hai người kết hợp đỡ nghe nhiều bài :)))),1
"Bài nhạc hay, lời hay, giọng Cam cũng cuốn phết",1
"Bà Linh Đan lúc nhận giải trông vui chưa, đã coi phim và thấy hoàn toàn xứng đáng",1
Đang chán chán nghe xong có tinh thần lại luôn bài hát nghe hay xỉu,1
Orange là ca sĩ phái thực lực mà bả xứng đáng nhận MAMA,1
Bà Cam hát thì hay miễn chê nha,1
Không ngờ Linh Đan giỏi vậy luôn á tới nay mới biết bả có Giải Bông Sen cho Quay Phim Xuất Sắc tại Liên Hoan Phim Việt Nam,1
Chắc ít người biết tới Linh Đan còn tui theo dõi chị này từ xưa rồi bả có tư duy làm việc tốt lắm á,1
Tui bị bất ngờ bởi chất lượng và nội dung của MV này á,1
Bài này hơi bị hay vì ba người này theo các dòng nhạc khác nhau nên tạo ra nhiều sự mới lạ cho bài hát lắm,1
Cái hiệu ứng chuyển cảnh trong mv làm mượt phết,1
Nhãn hàng có trách nhiệm đầu tư kỹ lưỡng về chất lượng MV quá ok luôn,1
Từ beat đến lyric bài này đều nghe rất tươi vui,1
Xin gửi nghìn trái tim đến MV lần này của Kotex sản xuất,1
Chấn động dới sự kết hợp của ba người này,0
Quá phiêu 2 bà ơi Liu Grace với Orange sự kết hợp quá mới lạ luôn chời ơi,1
"MAMA của bà Cam là xứng đáng nha, thời đó bả nổi quá trời",1
Cảm nhận là beat đến lyric bài này đều nghe rất vàoo tai,1
"Bà Cam giỏi lắm á, theo dõi hành trình của bả nên tui biết bả xứng đáng",1
MV xịn quay đẹp như này thì đỉnh dữ à,1
Phải khen brand lồng ghép tinh tế đến từng chi tiết luôn nha,1
Kotex sản xuất thì hay rồi nhưng mà mv này thực sự tuyệt vời vì lồng ghép quá tinh tế,1
Thả tim cho màn kết hợp đỉnh cao của 2 người này,1
Nhất định là tui sẽ nghe bài này vì sự kết hợp mới lạ này,0
Ca sĩ và rapper phái thực lực kết hợp với nhau thì tui tin bài này sẽ hit,0
"Thương chưa. lúc bà Cam nhận giải chắc bả vui dữ luôn, công sức cả chặng đường cố gắng",1
Orange với Liu kết hợp ra bài nghe cuốn ghe,1
Lúc bà Cam nhận giải MAMA tui hơi bị vui vì bả xứng đáng với điều đó á,1
Không nghĩ ra nhạc vào đúng ngày 8/3 luôn á tôn vinh phụ nữ một cách tinh tế luôn,1
Thích cái cách nhãn hàng lồng ghép duyên dáng trong mv,1
"Phần góc quay đỉnh khỏi phải nói, có sự đầu tư nghiêm túc chỉnh chu",1
Beat của Masew đánh hèn gì nghe bắt tai xỉu,1
Cam ơi sao mà dễ thương dữ ra bài hôm nay để tôn vinh phái đẹp đúng hem,1
Từ góc quay đến hiệu ứng chuyển cảnh của mv đều đỉnhh,1
MV có sự đầu tư hoàn chỉnh về cả mặt hình ảnh và bố cục lắm nha,1
Uilatr nghe Masew với Cam kết hợp mê quá luôn,1
Mê cái hiệu ứng lúc chuyển cảnh mv dã man con ngan,1
MV này thực sự làm tôi hiểu rõ hơn về sự quan trọng của việc không để bản thân bị ràng buộc bởi kỳ kinh nguyệt. Đó là một cảm nhận sâu sắc về sự tự do và lòng tự chủ của phụ nữ,0
Đúng là hiệu ứng chuyển cảnh trong mv mượt thật sự,1
Lyrics cuốn lắm nghe rất bắt tai rất hay,1
Mời hẳn dàn nghệ sĩ chất lượng như này thì mv hơi bị xịn đấy,1
Quá thông minh khi chọn ra bài hát tôn vinh phụ nữ vào ngày này luôn á,1
Sự kết hợp hoàn hảo từ góc quay đến hiệu ứng chuyển cảnh luôn,1
Thích sự kết hợp của Masew với Cam cùng Liu Grace ghê 😁,1
Kotex đã và đang đi đúng hướng trong MV với thông điệp lần này,1
"Thông điệp này thật sự tuyệt vời và tích cực. Nó không chỉ là sự khích lệ đối với phụ nữ, mà còn là một cách tinh tế và sáng tạo để đối mặt với kỳ kinh nguyệt",1
Liu Grace với Orange kết hợp ra nhạc là tui nghe liền luôn,0
Sự kết hợp của bộ ba này quá là hot lun,1
Linh Đan bả kín tiếng lắm kiểu chỉ có làm việc rồi hái quả ngọt thôi á mng phải coi thử phim đó của bả nha hay lắm,1
"Thông điệp ý nghĩa quá tui kiểu bị kích thích và muốn hành động vì đam mê của mình luôn á, sợ gì ngày đèn đỏ nữa",1
"Tui cảm thấy đucowj động viên, đúng là kinh nguyệt không thể là rào cản đam mê được",1
"Giai điệu vui tươi, sự kết hợp hài hòa thú vị giữa giai điệu và lời hát",1
Vừa qua tháng là có nhạc hay để nghe rồi sự kết hợp này quá đỉnh cao,1
Ê hơi thở mới cho nhạc việt nha đón chờ thiệt á,1
Tui đã học được rất nhiều qua MV này về sự sẵn sàng vượt qua mọi thử thách,1
"Mạnh mẽ và dịu êm, màu đỏ như tượng trưng cho phụ nữ, thông điệp MV quá hay",1
Triệu like cho một mv với sự kết hợp của cả ba tên tuổi hot nạ,1
Siêu phẩm đc tạo ra bởi kết hợp của cả ba người,1
Cho Kotex điểm 10 vì đã làm một MV hết sức tinh tế về sản phẩm nhạy cảm của phụ nữ,1
Chất lượng cả về hình ảnh lẫn giai điệu của chiếc mv này,1
"Ùi Linh Đan trẻ dữ mà xuất sắc vậy, giải đạo diễn Bông Sen luôn ta ơi",1
Mng có thấy chiến dịch lần này Kotex làm rất chỉn chu và bài bản không,1
Nhạc bắt tai nha catchy á,1
Giai điệu mv này nghe hay và catchy ghê á,1
"Mê Cam lâu rồi, hôi Cam được xướng tên MAMA mừng dùm bả",1
Xem MV vì có sự kết hợp của Orange và Liu Grace đấy,1
Ù ôi bộ ba này mà kết hợp là đỉnh nha,1
"Giỏi quá, bà Linh Đan tầm ngầm mà ẵm giải cái một luôn nghen, xuất sắc",1
Beat đúng kiểu tự tin khoe cá tính luôn á chời ơi,1
Góc quay của mv này quá là đẹp luôn ấy,1
"Mv quay rất đẹp, mấy khúc hiệu ứng chuyển cảnh cũng êm mượt nữa",1
Biết bà Cam gần đây thôi nên nay biết bả có đạt giải MAMA tui mừng dùm luôn á,1
Tự hào rất nhiều về 3 chị vì đã làm rạng danh tên tuổi người VN,1
"Giai điệu nghe bắt tai, bài hát nghe cái là thấy lên mood hẳn",1
Nhạc hay nha mấy má nghe nha kết hợp lạ mà hay nha,1
Chờ đợi bài mới của Cam với Liu Grace quá nè,0
"Nhìn những nỗ lực của các cô gái tui lại thấy yêu đời hơn, có động lực phấn đấu hẳn",1
Tôi sẽ cháy cùng 2 bả nếu 2 bả kết hợp ra nhạc quá hóng,1
Chỉ là mv thôi mà quay đẹp xem cuốn hơn cả phim,1
Nhìn dàn nghệ sĩ mà mê tít cả mắt,1
Phụ nữ cũng rất giỏi luôn á như VĐV bóng rổ Tiểu Duy kìa được cả HCV Sea Games,1
Công nhận bài hát được brand đầu tư chất lượng quá,1
Phải chi có 10 cái HCV là tui trao hết cho bà Duy luôn á giỏi gì giỏi dữ luôn,1
Tui hay coi lại cái clip CK của Tiểu Duy lắm lần nào coi lại cũng xúc động tại bả quá nỗ lực á,1
Sao 2 người này có thể kết hợp ra bài đỉnh dị chời,1
Tui thấy bài này chọn thời điểm ra hợp lý á nâng cao được giá trị của phụ nữ,0
Công nhận quá là xuất sắc từ góc quay đến hiệu ứng chuyển cảnh của mv này,1
Tui thích nội dung MV nha tôn vinh phụ nữ rất tinh tế,1
"Thật tuyệt vời và rất nhiều cảm xúc, rất ấn tượng với bài hát này",1
Nhạc đã hay gặp thêm tui mê cả 2 bả nữa thì còn gì bằng chời ơi,1
Xuất sắc trên từng câu chữ từng nốt nhạc lun nhe,1
"Tới công chiện chuyến này luôn, nhạc quảng cáo thôi mà quá là hay luôn ấy :))",1
Thấy tin hai bả kết hợp thấy hơi lạ mà nghe hay lắm á :)))))),1
Bài này mang thông điệp tích cực ghê tôn vinh phụ nữ một cách rất nhẹ nhàng và sâu sắc luôn á,1
Nhất là mấy khúc chuyển cảnh trong mv làm hiệu ứng hơi bị thú vị á,1
"Phải khen là mv quay quá đỉnh, hiệu ứng chuyển cảnh làm siêu mượt",1
Bài hát này của Orange mang lại một thông điệp mạnh mẽ về sự tôn vinh phụ nữ,0
"Một MV sôi động, một thông điệp hay và ý nghĩa",1
Ê má ơi bài hát mang năng lượng trẻ thiệt sự nghe lên mood luôn á,1
Ú oà sự kết hợp này xịn xò quá đê,1
Thật sự thích nhạc của anh Masew viết và giọng rap của chị Orange quá,1
Không ngờ bà Duy giỏi vậy luôn á VĐV bóng rổ nữ có huy chương vàng Sea Games nghe kiểu tự hào ghê á,1
Triệu like cho một bài hát tết chất lượng như này,1
"Thông điệp sáng tạo, mới lạ và đầy tính ẩn dụ",1
Riêng mv này toàn mấy góc quay đẹp lắm cơ,1
Phải công nhận mv này có nhiều góc quay đep lắm nè,1
"Đây là một cái nhìn độc đáo và táo bạo về kỳ kinh nguyệt. MV đã mở ra một cánh cửa mới với thông điệp 'Đỏ là dấu ấn', và âm nhạc thì quá tuyệt vời",1
"Mình cảm nhận được sức mạnh của màu đỏ thông qua thông điệp 'Đỏ là Dấu Ấn'. Đó không chỉ là một màu sắc, mà là biểu tượng của lòng quả cảm và tinh thần chiến đấu trong mỗi cô gái",1
Sự kết hợp của Liu Grace và Masew miễn chê luôn,1
Thật sự rất chỉnh chu và thấy được tâm huyết của Kotex trong mv này,1
Bài hát này do Kotex sản xuất đúng không quá chất lượng luôn á,1
"Màu đỏ là quyền lực của phụ nữ, là dấu ấn của sự độc lập và mạnh mẽ. Nhãn hàng đã chọn đúng hướng khi tôn vinh màu đỏ như là biểu tượng của sức sống và đam mê không ngừng",1
Nghe bài này như là mình đang ăn bánh cuốn thiệt là so lit,1
"Này là câu chuyện truyền cảm hứng luôn được á, 3 bà này quá xuất sắc",1
Mê góc quay độc lạ trong mv này lắm luôn í,1
Giọng của Cam hay với tư duy âm nhạc tốt nên tui thấy bả xứng đáng nhận được giải MAMA năm đó,1
Hơi bất ngờ tại 2 người này có vẻ k dính líu gì nhau luôn á,0
Tính ra ba người này kết hợp cũng thấy lạ lạ á phải nghe mới thử mới đc,0
Thích bà Cam một phần vì bả lúc nào cũng tinh tế vậy á ra nhạc đúng ngày tôn vinh phụ nữ luôn,1
Tui là nữ cũng mê bóng rổ luôn nên nhìn Tiểu Duy được HCV tui hiểu được nỗi vất vả tập luyện của bả ntn để đạt được như vậy,1
